gene_id,KO,L22-1,L22-2,L22-3,R22-1,R22-2,R22-3,L27-1,L27-2,L27-3,R27-1,R27-2,R27-3,L32-1,L32-2,L32-3,R32-1,R32-2,R32-3
2641954901,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954902,K03977,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,1
2641954903,K03595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2641954904,NA,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2641954905,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2641954906,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2641954907,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954908,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954909,NA,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0
2641954910,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954911,NA,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2641954912,K03558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954913,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954914,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954915,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954916,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954917,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954918,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954919,NA,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0
2641954920,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954921,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954922,K07461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954923,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954924,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2641954925,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954926,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954927,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954928,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954929,K09861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2641954930,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954931,NA,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0
2641954932,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954933,K00794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954934,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954935,K00602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954936,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954937,K03499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2641954938,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954939,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954940,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0
2641954941,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954942,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954943,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954944,NA,78,31,8,47,53,52,8,6,1,52,44,51,90,64,30,20,27,22
2641954945,NA,3,0,0,0,0,5,0,0,0,2,2,2,2,3,1,0,1,2
2641954946,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954947,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2641954948,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2641954949,NA,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2641954950,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2641954951,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954952,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954953,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954954,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954955,NA,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,2,2,0
2641954956,NA,0,0,0,0,0,0,0,0,0,2,2,4,0,0,1,4,2,2
2641954957,NA,0,0,0,0,0,0,0,0,0,8,10,2,0,0,1,3,0,1
2641954958,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954959,K09748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954960,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954961,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954962,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954963,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0
2641954964,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954965,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954966,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954967,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954968,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954969,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954970,K01095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954971,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954972,K03705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954973,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954974,K01972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954975,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954976,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954977,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954978,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954979,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2641954980,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954981,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954982,K03040,0,0,0,0,0,0,0,0,0,2,4,3,1,0,0,17,9,1
2641954983,K02879,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,14,1,0
2641954984,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954985,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954986,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954987,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954988,NA,4,7,3,2,5,7,2,4,1,10,14,11,6,5,9,4,4,4
2641954989,K00927,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0
2641954990,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2641954991,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954992,K01934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954993,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954994,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954995,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954996,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2641954997,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641954998,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2641954999,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955000,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2641955001,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955002,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2641955003,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955004,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955005,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2641955006,NA,233,83,32,84,97,113,13,3,2,106,89,113,130,108,80,84,69,73
2641955007,NA,2,0,2,0,1,0,1,0,0,2,1,2,0,1,0,0,1,2
2641955008,NA,5,2,0,1,1,2,0,0,1,1,0,6,0,0,0,5,0,0
2641955009,K08106,60,20,14,24,37,28,8,10,2,43,15,33,32,24,24,32,20,22
2641955010,NA,44,29,13,25,26,36,5,3,3,42,27,34,33,30,26,27,29,39
2641955011,NA,81,17,9,59,53,50,11,8,2,65,44,40,75,63,43,35,51,39
2641955012,NA,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
2641955013,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2641955014,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955015,NA,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,2,0
2641955016,K03561,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,7,2,0
2641955017,NA,0,0,0,0,0,0,0,0,0,8,9,7,0,0,0,2,6,0
2641955018,K03559,0,0,0,1,0,1,0,0,0,4,8,5,0,2,0,14,2,4
2641955019,K03559,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,1,0
2641955020,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2641955021,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2641955022,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2641955023,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955024,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955025,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955026,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955027,NA,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1
2641955028,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2641955029,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955030,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955031,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2641955032,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955033,NA,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0
2641955034,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955035,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2641955036,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955037,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2641955038,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2641955039,K01424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2641955040,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955041,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955042,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955043,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955044,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2641955045,NA,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0
2641955046,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2641955047,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955048,NA,0,0,0,0,0,0,0,0,0,11,6,2,0,0,1,0,0,0
2641955049,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2641955050,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955051,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955052,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955053,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955054,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955055,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955056,K01772,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2641955057,K08973,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2641955058,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955059,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955060,NA,0,0,0,1,0,1,0,0,2,35,34,31,0,3,4,48,20,7
2641955061,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955062,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2641955063,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955064,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
2641955065,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2641955066,NA,267,125,59,136,142,205,43,19,12,320,197,189,301,265,174,189,214,197
2641955067,NA,561,287,206,354,356,380,126,88,29,704,402,421,555,447,339,463,416,386
2641955068,NA,344,176,49,233,248,256,58,27,12,495,259,239,341,259,215,288,279,243
2641955069,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955070,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955071,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955072,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955073,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2641955074,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955075,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955076,K01153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2641955077,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955078,NA,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0
2641955079,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955080,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955081,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955082,K07497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955083,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955084,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955085,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955086,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955087,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955088,NA,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
2641955089,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2641955090,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955091,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955092,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955093,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2641955094,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955095,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955096,NA,5,3,0,1,5,3,0,2,0,1,5,8,4,1,3,4,3,1
2641955097,NA,2,0,0,0,1,0,0,0,0,1,1,4,4,0,0,0,2,0
2641955098,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955099,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955100,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955101,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955102,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955103,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955104,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955105,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
2641955106,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955107,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955108,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955109,K10773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955110,K03527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955111,K00600,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,2
2641955112,K00600,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2641955113,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955114,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2641955115,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955116,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955117,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955118,K01519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2641955119,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955120,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955121,NA,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,1
2641955122,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955123,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955124,K01939,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,2,2,0
2641955125,NA,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0
2641955126,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955127,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955128,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955129,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955130,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955131,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955132,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955133,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2641955134,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955135,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955136,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955137,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955138,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955139,NA,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
2641955140,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955141,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955142,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955143,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955144,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2641955145,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2641955146,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2641955147,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955148,K01915,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
2641955149,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955150,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955151,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955152,NA,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2641955153,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955154,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955155,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955156,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955157,K07027,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2641955158,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955159,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955160,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955161,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955162,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955163,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955164,NA,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,1,0,0
2641955165,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2641955166,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955167,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955168,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955169,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
2641955170,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955171,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955172,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955173,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955174,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955175,NA,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0
2641955176,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2641955177,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2641955178,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2641955179,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955180,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955181,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955182,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955183,NA,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,3,5,2
2641955184,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955185,K03497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955186,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955187,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955188,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2641955189,NA,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0
2641955190,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955191,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2641955192,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955193,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955194,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
2641955195,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955196,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2641955197,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,3,0
2641955198,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955199,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955200,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2641955201,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955202,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955203,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955204,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955205,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955206,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955207,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2641955208,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955209,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955210,K13985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955211,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641955212,NA,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
2641955213,NA,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,2
2641955214,K02956,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,4,4,0
2641955215,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
